,name,acronym,SJ0612,SJ0613,SJ0602,SJ0601,SJ0603,SJ0604,SJ0605,SJ0608,SJ0606,SJ0610,SJ0619,SJ0615,SJ0511,SJ0512,SJ0514,SJ0517,SJ0519,SJ0516,SJ0513,SJ0520,SJ0518,SJ0503,SJ0502
1053,"right Orbital area, lateral part, layer 6b",ORBl6b-R,43.986254295532646,263.91752577319585,571.8213058419244,0.0,0.0,395.8762886597938,87.97250859106529,43.986254295532646,835.7388316151203,395.8762886597938,351.8900343642612,659.7938144329896,6290.034364261168,1891.408934707904,1275.6013745704468,3474.914089347079,2243.2989690721647,3738.831615120275,2771.1340206185564,7037.800687285223,1099.656357388316,1275.6013745704468,0.0
1054,"right Orbital area, medial part",ORBm-R,1565.9710647376492,449.452185701269,3282.7077360712938,41.24719425739494,1773.6293530679825,1024.0682712180812,1682.6010622930417,523.4126719559082,334.2445051892348,128.00853390226015,3941.2405271462544,820.6769340178234,23030.15756605996,12980.06533768918,13957.197146476432,15594.284063382003,7342.000577816299,13644.287396937574,12736.849123274886,16072.182589950442,6940.907171589217,12431.05095895282,6417.494499633309
1055,"right Orbital area, medial part, layer 1",ORBm1-R,1989.8536019713,227.27931584287575,1099.289752137991,106.68212784461517,1345.1224815190608,2731.990143499058,1150.3116393680243,723.5831279895636,491.66545876213945,259.7477895347152,3103.058414262937,463.8353384548485,20524.713726627047,14689.665168865053,1943.4700681258155,24462.675750108712,2513.987534425279,6762.719234671691,12078.272213364256,5626.322655457313,2351.645165966082,1590.9552109001304,2073.343962893173
1056,"right Orbital area, medial part, layer 2/3",ORBm2/3-R,2240.5745062836627,351.08717334929185,3344.9032515459803,38.30041891083184,1314.9810492718932,121.28465988430082,1557.5503690404948,76.60083782166367,204.2689008577698,51.06722521444245,6159.984041492121,1155.3959704767603,29855.176540993416,13928.585677239178,21614.20307201277,18626.770396967884,9881.508078994617,11624.177139437465,13583.881907041692,20197.08757231199,8464.392579293835,7966.487133453023,4123.678436066228
1057,"right Orbital area, medial part, layer 5",ORBm5-R,1319.543887562981,640.6788650225404,4730.840625828693,0.0,2342.0843277645185,292.7605409705648,2460.885706709096,640.6788650225404,377.6186687881199,106.0726597719438,3971.360381861575,1086.1840360647043,24409.440466719705,13466.984884645984,21626.093874303897,10335.719968178202,9902.943516308673,17578.361177406525,13959.162025987802,23382.65712012729,10598.780164412625,20128.34791832405,10085.388491116417
1058,"right Orbital area, medial part, layer 6a",ORBm6a-R,107.27455581629232,654.3747904793831,4623.533355682199,0.0,2124.036205162588,461.280590010057,1190.7475695608448,525.6453234998323,85.81964465303386,10.727455581629233,2156.2185719074755,418.37076768354007,14321.153201475025,6457.928260140798,9719.074756956084,3572.242708682534,7873.952396915856,23203.48642306403,9965.806235333555,15018.437814280926,5857.190747569561,25735.165940328527,11178.00871605766
1059,"right Orbital area, medial part, layer 6b",ORBm6b-R,0.0,0.0,520.3252032520326,0.0,520.3252032520326,0.0,0.0,0.0,0.0,0.0,0.0,520.3252032520326,1040.6504065040651,520.3252032520326,2601.6260162601625,1560.9756097560976,2081.3008130081303,4162.6016260162605,2081.3008130081303,6243.90243902439,1560.9756097560976,3121.951219512195,0.0
1060,"right Orbital area, ventrolateral part",ORBvl-R,1842.8523684719703,470.56340257867055,4694.376528117359,14.634746970150042,2146.804805544318,598.8988760092171,2511.547730031134,651.8091150551442,365.8686742537511,20.263495804823133,5983.360011257498,651.8091150551442,46496.84262370055,19807.56714921461,28117.85192872597,15445.286802342967,12278.552707955883,37013.52658704332,22079.330178888675,20155.42382719741,11389.210392077535,19090.46454767726,8339.554273451655
1061,"right Orbital area, ventrolateral part, layer 1",ORBvl1-R,3847.560482239664,756.0482239663403,6146.775629096205,67.3193624079618,3314.183995468889,579.9821992070556,2620.2767214175906,947.6494862043854,383.2025244760903,51.78412492920139,9398.818674650052,1004.612023626507,68515.57569382637,17332.146613803707,7068.53305283599,26270.086576583864,4645.036006149365,34648.75799012865,20796.50457156728,3588.6398575936564,5323.408042721903,19595.112873209808,10191.115786066834
1062,"right Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-R,2078.815380941008,485.3116790064485,6117.984236923811,0.0,2170.527824217817,477.6689754000477,3244.3276809171243,443.2768091712443,557.9173632672557,19.10675901600191,7398.13709099594,852.1614521136852,53368.99928349653,25698.59087652257,37976.59422020539,19958.920468115597,16649.629806544064,41583.95032242656,25213.27919751612,23191.78409362312,15419.15452591354,22060.663959875805,7627.418199187962
1063,"right Orbital area, ventrolateral part, layer 5",ORBvl5-R,1043.934956065044,397.5356024643975,4001.2119987880014,0.0,1557.8224421775578,627.007372992627,2520.957479042521,607.6153923846076,284.41571558428444,6.463993536006464,4327.643672356327,475.1035248964751,42300.3736996263,21667.306332693668,38069.68993031007,9495.606504393496,15316.432683567316,41117.46288253712,25862.43813756186,27556.00444399556,13416.018583981417,18806.98919301081,8703.767296232703
1064,"right Orbital area, ventrolateral part, layer 6a",ORBvl6a-R,218.2008916863362,184.63152373459215,1183.3202202989771,0.0,1821.1382113821137,805.6648308418568,805.6648308418568,763.7031209021767,142.66981379491213,0.0,1879.8846052976655,125.88512981904012,8467.873065827433,6848.151062155783,15827.956989247312,4003.147128245476,7595.069499082087,21442.4337791765,8333.595594020457,21459.21846315237,7544.715447154471,13209.546289011276,6302.648832939942
1065,"right Orbital area, ventrolateral part, layer 6b",ORBvl6b-R,202.53164556962025,0.0,607.5949367088607,0.0,0.0,1012.6582278481012,0.0,202.53164556962025,0.0,202.53164556962025,202.53164556962025,0.0,1822.7848101265824,607.5949367088607,1822.7848101265824,1822.7848101265824,1822.7848101265824,5873.417721518988,810.126582278481,11949.367088607594,810.126582278481,1620.253164556962,0.0
1066,right Agranular insular area,AI-R,1620.968220733112,901.8044797327518,1144.227762627202,15.452267770701646,1501.149816543901,734.1093770408748,4317.515604653096,283.71376890468594,268.51481699907777,241.91665116426347,1922.4141001943408,602.8917589224576,7206.329730179023,7086.511325989812,10316.28860593155,13835.352603810028,3048.4031205348133,10228.388000744117,7690.669664237736,4588.563580303108,3916.5165902101335,1199.197305352485,6485.899409853196
1067,"right Agranular insular area, dorsal part",AId-R,766.6342314532094,708.6534912592692,506.2577592859779,1.610576116498339,942.1870281515284,702.2111867932758,3923.3634197899537,241.58641747475085,242.12327618025031,210.44861255578297,1594.4703553333557,568.5333691239136,6559.876522497735,5899.540314733416,8274.066369157466,15087.34020065094,2466.865751769956,6951.783377512331,7037.680770392242,4528.94003959333,3001.5770224474045,1112.3712377948527,6943.730496929839
1068,"right Agranular insular area, dorsal part, layer 1",AId1-R,808.0917792410563,0.0,234.60729074740345,13.033738374855746,1724.7980449392437,1007.9424343221776,8493.652840947661,317.1543004548232,321.4988799131084,873.260471115335,3414.839454212205,916.7062656981876,225.91813183083292,204.1952345394067,1498.8799131084108,1529.2919693164076,52.13495349942298,521.3495349942299,2732.7404792614216,569.1399090353676,360.60009503767566,160.7494399565542,204.1952345394067
1069,"right Agranular insular area, dorsal part, layer 2/3",AId2/3-R,492.9396662387677,8.64806431997838,239.98378487940005,0.0,2077.697452874805,579.4203094385515,5575.83947030606,116.74886831970812,276.73805823930815,90.804675359773,938.3149787176542,419.4311195189514,4507.803526788731,7212.485642861969,11073.846361732316,24182.149854739542,1548.00351327613,6529.288561583677,5789.879062225526,4019.187892709952,4090.5344233497735,127.5589487196811,1141.5444902371462
1070,"right Agranular insular area, dorsal part, layer 5",AId5-R,804.5986518340845,559.7783383648318,704.023820354824,0.0,516.1076878541003,684.1735246681278,2849.17910756379,263.3472561101692,134.9820106695339,95.2814192961416,1110.2932054092057,557.1316322732724,8211.405649063314,6647.202348951656,8963.070179066208,15051.817542698813,2679.789917703982,8555.477440966048,9443.447334684255,5055.208634878623,2972.250940821306,1711.0954881932096,11269.674537860305
1071,"right Agranular insular area, dorsal part, layer 6a",AId6a-R,1029.284685549688,2222.435589694351,627.3003680588895,0.0,17.922867658825414,729.716754680749,1546.4874379900784,317.49079852776447,376.38022083533366,176.66826692270763,2281.3250120019206,535.1256200992159,9798.687790046408,6577.692430788927,7932.149143863018,13147.703632581211,4634.341494639142,8526.164186269803,6782.525204032646,6372.859657545208,3487.277964474316,1748.759801568251,9739.798367738838
1072,"right Agranular insular area, dorsal part, layer 6b",AId6b-R,168.31032215647602,1051.939513477975,42.077580539119005,0.0,0.0,252.465483234714,715.3188691650231,0.0,0.0,336.62064431295204,841.5516107823801,1009.861932938856,2103.87902695595,589.086127547666,3113.740959894806,2398.422090729783,1346.4825772518082,589.086127547666,715.3188691650231,5764.628533859303,336.62064431295204,0.0,1641.025641025641
1073,"right Agranular insular area, posterior part",AIp-R,2022.375038489172,82.1102329877861,1879.503233090424,27.917479215847276,2708.8165862670635,755.4141434876321,3551.267576721749,355.5373088371138,335.0097505901673,231.5508570255568,2295.8021143384995,462.2806117212357,6847.99343118136,8107.564405214,14495.740531663758,11952.786616032025,2897.670122138972,18138.15046700195,7197.783023709329,4433.131479010572,5744.431899825516,1711.99835779534,5512.059940470081
1074,"right Agranular insular area, posterior part, layer 1",AIp1-R,1656.7593480345158,0.0,302.0871745703961,108.56257836123608,4295.302013422819,802.4190574526145,3228.556678221108,660.8156943727414,174.64414779851023,245.4458293384468,1198.9084740762594,490.8916586768936,5362.04734862453,3412.6410502249432,236.00560513312192,2572.461095951029,37.76089682129951,0.0,849.6201784792389,9.440224205324878,944.0224205324876,37.76089682129951,14.160336307987317
1075,"right Agranular insular area, posterior part, layer 2/3",AIp2/3-R,1285.030545935639,44.826646951243234,976.2247558270748,27.394062025759755,2928.674267481225,664.9285964434414,3618.506556675357,229.11397330635432,308.8057901085645,136.9703101287988,1534.0674734425463,246.5465582318378,7665.356628662594,8332.775594381104,14601.03505972995,15440.289505428223,1685.9799992217595,11002.451457255143,7134.907973072882,2622.358846647729,7570.722596209969,9.961477100276277,366.0842834351531
1076,"right Agranular insular area, posterior part, layer 5",AIp5-R,2652.6018522363884,58.47418912745546,2362.888824286723,0.0,2107.7287262760083,837.2440715976577,4063.956144358154,385.3980647036837,244.52842726026827,209.9754973213173,2660.5756052992238,348.18721707712115,6238.132812824452,8981.103866439636,19873.25055027202,13964.699530711408,5023.464429585946,31767.432202333985,9749.242078159392,6514.55625233606,5717.1809460525765,3192.1591428215456,10767.22455251464
1077,"right Agranular insular area, posterior part, layer 6a",AIp6a-R,2699.3759414676133,257.08342299691554,4319.919661430314,0.0,1882.217918370275,757.477942758769,2970.2316906965066,257.08342299691554,684.0255361882217,417.7605623699878,4154.651746646582,1051.2875690409585,8121.081701456136,10985.72555770748,18675.27437056165,11522.846280754608,4214.331826985152,25933.290294813854,9259.59400329962,8185.352557205365,7143.246538985725,4003.156158094828,11467.756975826698
1078,"right Agranular insular area, posterior part, layer 6b",AIp6b-R,960.960960960961,384.3843843843844,288.2882882882883,0.0,960.960960960961,288.2882882882883,1153.1531531531532,0.0,576.5765765765766,480.4804804804805,1921.921921921922,0.0,960.960960960961,3171.171171171171,18834.834834834837,4612.612612612613,3459.459459459459,6822.822822822823,3459.459459459459,10570.57057057057,4708.708708708708,0.0,1345.345345345345
1079,"right Agranular insular area, ventral part",AIv-R,2892.472924513001,2468.059034472816,1481.9887192979295,27.67916674175121,1005.6763916169608,772.7100715405546,6240.498801650659,273.3317715747932,231.8130214621664,324.0769106013371,2102.4633737588524,874.2003495936424,9098.372767736471,8202.259744472276,8833.114086461355,13789.9915304633,4509.397581676968,6157.461301425405,9785.738741823292,4934.964770331393,3314.5802173247075,665.4533004162687,6870.199845025499
1080,"right Agranular insular area, ventral part, layer 1",AIv1-R,1622.7829128153885,279.7901573819635,471.6462653010242,167.87409442917811,1806.6450162378217,1974.519110667,8817.386959780164,519.6102922807894,383.7122158381214,951.286535098676,1998.5011241568825,895.3285036222833,687.4843867099675,943.2925306020484,95.92805395953036,679.49038221334,263.8021483887085,3813.140144891332,4044.9662752935296,151.88608543592306,103.92205845615788,7.994004496627529,775.4184361728703
1081,"right Agranular insular area, ventral part, layer 2/3",AIv2/3-R,2728.9169295478446,975.814931650894,948.8958990536278,10.094637223974765,1870.8727655099892,454.2586750788644,8213.6698212408,151.41955835962145,107.67613038906414,158.14931650893797,2274.65825446898,555.205047318612,6941.745531019979,8799.158780231335,6803.785488958991,16548.475289169295,3173.080967402734,6026.4984227129335,11316.08832807571,3088.9589905362777,4959.831756046267,430.70452155625657,2769.2954784437434
1082,"right Agranular insular area, ventral part, layer 5",AIv5-R,3104.5294654101704,4010.596256568376,2078.9507968906064,0.0,250.14113866330828,597.559386806792,4182.915707647544,291.8313284405263,269.59656055934335,225.12702479697745,1806.5748903461156,680.9397663612281,14708.298953402527,10908.93299170539,12979.545750640553,16990.142007208928,7006.73122855778,7634.863421201198,10308.594258913448,7996.178399270421,3154.557693142832,758.7614539453684,10472.575672037174
1083,"right Agranular insular area, ventral part, layer 6a",AIv6a-R,4516.66042680644,4432.7967053538005,2348.1842006739053,0.0,0.0,874.5788094346688,4312.991388992887,263.57169599400976,287.53275926619244,407.338075627106,2959.191314114564,2827.405466117559,5235.492324971921,5391.239236241108,11429.42718083115,10003.74391613628,4935.979034069637,3881.692250093598,10866.342193934855,5475.102957693748,3019.0939722950206,2072.631973043804,15203.294646199924
1084,"right Agranular insular area, ventral part, layer 6b",AIv6b-R,0.0,1306.1224489795918,0.0,0.0,0.0,0.0,1306.1224489795918,0.0,0.0,0.0,0.0,0.0,7183.673469387755,2612.244897959184,653.0612244897959,3918.367346938776,653.0612244897959,0.0,0.0,5224.489795918367,0.0,1306.1224489795918,0.0
1085,right Retrosplenial area,RSP-R,246.14067729107344,1434.615910455391,2299.341968388328,123.4507724589696,904.4813914366724,372.2544864440732,2203.8530812166746,335.5426234478003,979.0464188695172,242.71677297017757,1802.495408044986,594.9984842090246,24170.29168573789,16587.484916393725,20915.87062872632,9795.79026208323,13418.851684311265,17769.6829916364,11263.12348049385,18709.35451081561,4051.429896153457,4530.966717985602,2394.0699879331146
1086,"right Retrosplenial area, lateral agranular part",RSPagl-R,383.0758613367309,2218.612305568827,4349.737219302437,294.739077347773,1556.935817805383,597.1226840792058,4151.8288474810215,563.9963900833466,2492.1165790731006,250.57068535329404,1960.3970908318731,749.1638795986622,27298.61442904921,17481.339916122524,20607.95243403939,7466.157031374422,12985.507246376812,20425.33312098529,12046.928916494137,15783.405000796303,4498.380846206933,5436.109783935871,2612.730264904178
1087,"right Retrosplenial area, lateral agranular part, layer 1",RSPagl1-R,217.4584543151912,680.0518934947797,3843.083956261197,221.4122443936492,347.9335269043059,502.1313399641687,2704.3924136652868,359.79489713968,565.3919812194971,581.2071415333291,782.8504355346882,529.8078705133748,4297.769815283869,3376.53672700315,1976.8950392290108,960.7709890652992,1684.3145734231173,1391.7341076172236,806.5731760054364,1909.6806078952245,292.5804658058936,67.21443133378637,67.21443133378637
1088,"right Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-R,402.7221031043162,1067.9593548988532,4006.3391442155303,542.9290575184115,599.6084646219819,650.3216183462291,3033.839843385849,525.0302973804419,2255.2437773841707,140.20695441409526,1622.8209191759113,677.1697585531836,24023.11923184488,17096.299058450637,19682.669898387245,5205.556073459495,14145.986762375314,15944.81215624126,9387.89969236506,10175.445138435723,2150.8343432460147,1706.348466486436,721.9166588981076
1089,"right Retrosplenial area, lateral agranular part, layer 5",RSPagl5-R,311.46211312700103,2453.4471718249733,4141.899679829242,297.80149413020274,1368.7940234791888,601.0672358591248,4177.417289220918,458.9967982924226,2934.300960512273,84.6958377801494,1781.344717182497,549.1568836712913,37260.70437566703,24182.027748132336,32290.9711846318,10835.602988260403,17739.67982924226,32594.236926360725,18185.016008537885,25613.6606189968,6802.988260405549,11403.884738527217,4573.575240128068
1090,"right Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-R,711.2735023216868,5412.499048489,5977.620461292532,0.0,4784.045063560935,623.582248610794,7507.345664915886,1047.4233082134429,4399.17789449646,336.1498058917561,4043.5411433356167,1461.5208951815482,42252.56907969856,23345.3604323666,24163.812133668263,13070.868539240311,16325.188399177894,28826.063789297405,18980.28469209104,24051.76219837101,9129.633858567404,7502.473928598614,5266.346958970846
1091,"right Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-R,55.89519650655022,4080.349344978166,3521.397379912664,0.0,3409.6069868995637,558.9519650655021,6539.737991266376,782.5327510917031,3241.921397379913,55.89519650655022,4695.196506550218,1117.9039301310042,38455.89519650655,19731.004366812227,21519.650655021836,8551.965065502183,15427.07423580786,28115.28384279476,15650.655021834062,21016.59388646288,7657.6419213973795,5421.834061135372,3465.502183406113
1092,"right Retrosplenial area, dorsal part",RSPd-R,279.4782852293419,1828.2098394153368,2504.230899158764,141.84841269187353,1028.269162636258,283.1695078644464,2300.1590191894143,342.75638754541933,900.658322965502,255.22167934151224,1646.8126127759149,620.1254026975587,20408.769949492867,18857.92912522967,24705.353096754527,6710.64275062001,11776.054841022007,16224.50543384225,9101.500383129136,18649.63870510592,3699.6597154133274,2711.994001763218,1914.1625950613416
1093,"right Retrosplenial area, dorsal part, layer 1",RSPd1-R,150.38847830206555,739.8142884214516,1984.1576653401555,160.09096077316656,181.92154633314385,334.7356452529846,1838.6204282736403,312.9050596930074,167.3678226264923,717.9837028614743,987.2275914345272,701.0043585370476,2639.075232139473,4652.340344892931,6845.101383361758,400.2274019329164,2595.4140610195186,2534.773545575137,1867.7278756869432,4089.596361569073,725.2605647148,235.28519992419933,123.7066515065378
1094,"right Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-R,275.1804909353441,911.7920744424836,2503.321033210332,168.39403176640462,285.4484197015883,180.7155462858977,1488.8496711054067,205.3585753248837,431.25300818225577,156.07251724691162,1419.0277554949464,527.771538584951,15714.0381838601,19923.88897802021,28666.003529600515,3618.418097224451,8019.252366436708,13906.882721001124,8011.038023423713,9729.88929889299,2336.980587197176,55.4468153377186,396.3420503770256
1095,"right Retrosplenial area, dorsal part, layer 5",RSPd5-R,252.54413291796467,1656.4901349948077,1696.365524402907,181.1007268951194,603.1152647975077,222.63759086188992,1904.04984423676,176.11630321910695,853.9979231568016,116.3032191069574,1498.65005192108,642.9906542056074,26035.30633437175,24998.54620976116,31641.1214953271,10510.488058151608,17639.8753894081,20994.392523364484,12245.067497403945,31494.911734164067,5019.314641744548,3776.531671858774,3198.338525441329
1096,"right Retrosplenial area, dorsal part, layer 6a",RSPd6a-R,469.2893923789908,4429.248197734295,4292.152420185376,31.63748712667353,3488.032955715757,453.470648815654,4405.520082389289,819.9382080329558,2364.9021627188467,100.18537590113286,2844.7373841400617,609.0216271884656,36275.01544799176,23084.81977342945,27943.8105046344,11423.769309989702,17123.78990731205,26195.839340885686,13274.562306900105,25246.71472708548,6425.046343975284,7099.979402677653,3751.67868177137
1097,"right Retrosplenial area, dorsal part, layer 6b",RSPd6b-R,250.0,2562.5,3937.5,0.0,3125.0,312.5,3875.0,250.0,1125.0,250.0,2750.0,750.0,33375.0,21250.0,26687.5,8750.0,15312.5,23687.5,11500.0,25687.5,7562.5,3312.5,2375.0
1098,"right Retrosplenial area, ventral part",RSPv-R,143.3509134756442,670.0395732104392,1015.8221280798048,15.113674583694118,445.16641501062674,328.3789295911722,1069.8649644699838,206.0955625049198,231.28502014441,227.6210990332114,1852.570111849779,490.0494486228093,25750.49555964248,14133.5756864485,17790.626945563577,13731.460344494457,15079.325323276633,17679.79333194982,12717.92816710915,20338.884078402185,4115.957378292698,5622.744935273112,2692.982016730952
1099,"right Retrosplenial area, ventral part, layer 1",RSPv1-R,301.8672869419138,405.2464947987336,384.5706532273696,22.743425728500355,456.9360987271435,634.7483362408735,808.4254054403308,525.1663759126445,411.4492472701428,616.140078826646,1317.0511080958845,729.8572074691477,12819.021774245655,11390.321121664403,5280.609937326355,12709.439813917426,11289.009497964722,10335.853201524844,15622.665891322607,9070.491697357367,2111.00342443626,1377.0110486528397,190.2177424565484
1100,"right Retrosplenial area, ventral part, layer 2/3",RSPv2/3-R,123.74930943465716,493.0329629856976,587.3181511263888,3.928549505862133,111.96366091707075,271.0699159044871,976.24455220674,72.67816585844945,27.499846541034927,159.10625498741635,1730.5260573322694,371.2479283039715,26281.996194217667,18466.146952304956,17246.33233073476,21400.773433183967,19664.354551592904,23698.974894113315,21599.165183230005,23917.00939168866,5185.685347738015,1911.2393346019276,980.173101712602
1101,"right Retrosplenial area, ventral part, layer 5",RSPv5-R,69.30286397072551,665.5464695119674,995.33251185542,21.50778537022516,240.1702699675143,163.69814420671372,1004.89152757552,77.66700272581308,58.548971285612936,107.5389268511258,2214.107016168179,440.90960008961576,29499.12251222882,12909.450729995146,23264.25450879355,11610.61946902655,15280.086628579964,17526.455322803482,8020.01418916396,23019.304730965985,3923.975953101079,8796.68421642209,4151.002576453456
1102,"right Retrosplenial area, ventral part, layer 6a",RSPv6a-R,139.4864019710035,1334.2177579835118,2653.2739505353925,6.064626172652326,1425.1871505732963,400.26532739505353,1758.7415900691744,272.90817776935467,685.3027575097128,78.84014024448024,1974.035819198332,454.8469629489245,33364.54088884677,14821.946365962283,23203.2597365678,9385.009002179477,13515.019425755709,20095.13882308348,7232.066710887899,24391.92646640765,5834.170378091538,9679.143371553111,5394.484980574244
1103,"right Retrosplenial area, ventral part, layer 6b",RSPv6b-R,0.0,791.1515940143137,1040.988939492518,0.0,957.7098243331166,124.91867273910216,1124.268054651919,166.55823031880288,707.8724788549122,83.27911515940144,957.7098243331166,374.75601821730646,39724.137931034486,10743.005855562786,16197.78789850358,5329.863370201692,8702.66753415745,10160.052049446977,4996.746909564086,22360.442420299285,4913.467794404684,3497.72283669486,1499.0240728692258
1104,right Posterior parietal association areas,PTLp-R,1660.3158430973,2329.495669893021,2716.6581762608253,0.0,728.6805909322466,379.8267957208355,3559.449821701477,262.45542536933266,1063.6780438104945,105.14518593988794,2635.9653591441675,1083.239938869078,34437.90117167601,10291.186958736627,21842.48599083036,14839.327559857362,11570.045848191545,17672.542027508916,19224.45236882323,12160.97809475293,5809.067753438615,3485.2776362710138,2673.4589913397863
1105,right Anterior area,VISa-R,618.9824172480494,2656.755993132077,3047.6190476190477,0.0,706.6136358696833,600.8997848340614,4154.832540044772,250.3749103475256,1140.5968138053945,66.76664275934016,1116.950294494795,482.6671882810632,28352.17665340897,11287.735541500944,23087.348677490165,9921.801308382775,11156.98419943057,18864.3585229619,15455.086827063093,10063.680424246377,3816.826411075612,5602.834104887961,1236.573862771946
1106,"right Anterior area, layer 1",VISa1-R,883.7936425221469,300.15633142261595,2034.392912975508,0.0,33.350703491401774,558.6242834809797,3059.9270453361123,116.7274622199062,1058.8848358520063,150.07816571130795,83.37675872850443,325.16935904116724,7070.349140177175,1742.5742574257426,5886.399166232412,4260.552371026576,8204.273058884835,3101.6154247003647,4185.513288170922,908.8066701406984,733.7154768108389,108.38978634705576,58.3637311099531
1107,"right Anterior area, layer 2/3",VISa2/3-R,817.2011447860864,1662.5816393923826,3677.405151537389,0.0,347.5453144492552,450.869597123358,5048.800176120936,244.22103177515223,1319.732883246496,32.87590812357819,939.3116606736626,582.3732296176707,25539.884053716883,10017.75886108461,24905.848682762164,10553.1665076686,11948.044323768989,17734.20415351875,16832.464959272034,8092.169956703603,3743.156967784545,2578.410508549204,371.0281059660967
1108,"right Anterior area, layer 4",VISa4-R,528.1803542673108,1906.6022544283412,3259.259259259259,0.0,296.2962962962963,463.768115942029,3735.9098228663447,141.70692431561997,592.5925925925926,51.52979066022544,1262.4798711755234,115.94202898550724,38776.167471819645,15987.117552334945,34576.48953301127,14157.80998389694,13951.69082125604,31342.995169082125,21410.62801932367,11285.024154589371,4843.800322061192,9545.893719806763,1777.7777777777778
1109,"right Anterior area, layer 5",VISa5-R,467.770341669602,3623.811201127157,3342.02183867559,0.0,997.5343430785488,704.4734061289187,4142.303628038042,247.97463895737937,1053.8922155688622,56.35787249031349,1758.3656216977809,225.431489961254,26020.429728777737,13824.5861218739,25175.061641423035,10769.989432898908,11063.05036984854,23298.3444874956,16073.265234237408,13204.649524480452,4745.332863684396,10217.682282493835,2733.356815780204
1110,"right Anterior area, layer 6a",VISa6a-R,359.24782486668533,5200.112264945271,2721.302273365141,0.0,1652.5399943867526,862.1947796800449,4472.635419590233,476.0033679483581,1499.8596688184114,62.86836935166994,1481.8972775750772,1086.7246702217233,47250.07016559079,15429.694078024137,25434.746000561325,10328.374964917204,10561.88605108055,20728.599494807742,20243.61493123772,15887.73505472916,4544.48498456357,7319.674431658715,1508.8408644400786
1111,"right Anterior area, layer 6b",VISa6b-R,50.87440381558029,7631.160572337043,763.1160572337043,0.0,2340.2225755166933,610.4928457869635,1119.2368839427663,305.24642289348174,610.4928457869635,101.74880763116056,915.7392686804452,712.241653418124,61507.15421303656,18365.659777424484,30829.888712241653,10937.99682034976,13786.963434022258,27421.30365659777,13074.721780604134,21112.87758346582,6868.044515103338,4934.817170111288,610.4928457869635
1112,right Rostrolateral visual area,VISrl-R,3134.1474668553324,1866.313943830939,2248.238949214064,0.0,759.9126395767325,66.93531022178473,2716.786120766557,279.5533544556892,954.8125134578116,159.46353317542835,4785.874680857609,1933.249254052724,43051.21658617614,8880.740717955028,20080.59306653542,21799.255590759483,12154.664862038204,15985.727029438,24559.352794610724,15129.348795718108,8628.748961825955,488.2340275000769,4707.127257067274
1113,"right Rostrolateral area, layer 1",VISrl1-R,2014.7275405007365,659.7938144329896,1013.2547864506628,0.0,200.29455081001475,58.91016200294551,812.960235640648,329.8969072164948,659.7938144329896,565.5375552282768,624.4477172312223,1508.1001472754049,5396.170839469808,718.7039764359351,1284.241531664212,9425.62592047128,659.7938144329896,1578.7923416789397,3770.250368188512,2756.995581737849,1189.9852724594991,0.0,82.4742268041237
1114,"right Rostrolateral area, layer 2/3",VISrl2/3-R,2560.8705508954886,1320.335524824303,2263.432328270234,0.0,950.3513942416688,36.27295397868964,2459.306279755158,290.18363182951714,1008.388120607572,123.3280435275448,4962.140104284743,1313.080934028565,35213.78372251191,7602.811153933349,18426.66062117434,26798.458399455907,12601.22421219678,13471.775107685333,23969.16798911812,15336.20494218998,9031.965540693722,43.52754477442757,587.6218544547722
1115,"right Rostrolateral area, layer 4",VISrl4-R,2039.349871685201,602.224123182207,1355.0042771599658,0.0,260.0513259195894,27.37382378100941,1642.4294268605645,95.80838323353294,889.6492728828058,27.37382378100941,8458.511548331908,1204.448246364414,57923.01112061591,11592.814371257484,27264.32848588537,19996.57827202737,18573.139435414883,20092.386655260907,36831.47989734816,21885.372112917023,12468.776732249786,533.7895637296834,3421.7279726261763
1116,"right Rostrolateral area, layer 5",VISrl5-R,5746.838676714779,2705.8372716822078,3196.321369268106,0.0,768.4250862179078,65.3978796781198,3237.1950440669307,212.5431089538894,1095.4144846085069,65.3978796781198,5346.276663686294,1839.31536594712,49089.283433388686,11469.153148550262,26289.947630604165,22047.260186486143,14837.143951973432,19218.80189040746,28055.6903819134,16292.246774811598,10005.875590752332,1087.239749648742,10390.088133861283
1117,"right Rostrolateral area, layer 6a",VISrl6a-R,2853.8398018166804,3990.0908340214696,3355.9042113955406,0.0,1453.344343517754,158.54665565648224,5377.374071015689,488.8521882741536,1175.8876961189098,79.27332782824112,4796.036333608588,4214.698596201486,72482.24607762179,12934.76465730801,25420.313790255987,28115.606936416185,13172.584640792733,25314.61601981833,33387.28323699422,19857.9686209744,9882.741535920726,792.7332782824112,9433.526011560692
